id,Day,Month,Year,Region,Species_co,Sex,Age.class,Death_code,PMI_min,PMI_max,lat,lon,flag,adv_time_days,date
706,25,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34600258,73.88309479,FALSE,3,25-03-2021 00:00
706,24,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34689236,73.88391876,FALSE,3.5,24-03-2021 12:00
706,24,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.3396349,73.88368988,FALSE,4,24-03-2021 00:00
706,23,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.33998966,73.88378143,FALSE,4.5,23-03-2021 12:00
706,23,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.3382988,73.87586212,FALSE,5,23-03-2021 00:00
706,22,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34245968,73.87311554,FALSE,5.5,22-03-2021 12:00
706,22,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34553337,73.86462402,FALSE,6,22-03-2021 00:00
706,21,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34626198,73.86453247,FALSE,6.5,21-03-2021 12:00
706,21,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.34273148,73.86335754,FALSE,7,21-03-2021 00:00
706,20,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.33777237,73.86838531,FALSE,7.5,20-03-2021 12:00
706,20,3,2021,Goa,Humpback dolphin,,A,4,5,8,15.33187485,73.86966705,FALSE,8,20-03-2021 00:00
712,16,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.40496216,73.78641217,FALSE,0,16-03-2021 00:00
712,15,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.4075079,73.78421783,FALSE,0.5,15-03-2021 12:00
712,15,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.37788486,73.78338623,FALSE,1,15-03-2021 00:00
712,14,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.36780834,73.78759766,FALSE,1.5,14-03-2021 12:00
712,14,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.30744648,73.78927612,FALSE,2,14-03-2021 00:00
712,13,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.29022217,73.79925537,FALSE,2.5,13-03-2021 12:00
712,13,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.2478056,73.78287506,FALSE,3,13-03-2021 00:00
712,12,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.25546932,73.78429413,FALSE,3.5,12-03-2021 12:00
712,12,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.2076664,73.77402496,FALSE,4,12-03-2021 00:00
712,11,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.15622425,73.78800964,FALSE,4.5,11-03-2021 12:00
712,11,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.05037785,73.77606964,FALSE,5,11-03-2021 00:00
712,10,3,2021,Goa,Humpback dolphin,,A,4,6,9,15.01679897,73.7906189,FALSE,5.5,10-03-2021 12:00
712,10,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.95363998,73.76596832,FALSE,6,10-03-2021 00:00
712,9,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.90973186,73.78234863,FALSE,6.5,09-03-2021 12:00
712,9,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.84979439,73.75081635,FALSE,7,09-03-2021 00:00
712,8,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.80197811,73.75312805,FALSE,7.5,08-03-2021 12:00
712,8,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.68465042,73.76699066,FALSE,8,08-03-2021 00:00
712,7,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.62452888,73.8057251,FALSE,8.5,07-03-2021 12:00
712,7,3,2021,Goa,Humpback dolphin,,A,4,6,9,14.57154846,73.82802582,FALSE,9,07-03-2021 00:00
713,16,3,2021,Goa,Indo-Pacific finless porpoise,,SA,2,1,2,15.27243299,73.91417474,FALSE,0,16-03-2021 00:00
713,15,3,2021,Goa,Indo-Pacific finless porpoise,,SA,2,1,2,15.27481937,73.91342163,FALSE,0.5,15-03-2021 12:00
713,15,3,2021,Goa,Indo-Pacific finless porpoise,,SA,2,1,2,15.26033306,73.90982056,FALSE,1,15-03-2021 00:00
713,14,3,2021,Goa,Indo-Pacific finless porpoise,,SA,2,1,2,15.24478436,73.91134644,FALSE,1.5,14-03-2021 12:00
713,14,3,2021,Goa,Indo-Pacific finless porpoise,,SA,2,1,2,15.15157509,73.90612793,FALSE,2,14-03-2021 00:00
716,10,3,2021,Goa,Humpback dolphin,,,4,4,6,15.33170228,73.89355031,FALSE,0,10-03-2021 00:00
716,9,3,2021,Goa,Humpback dolphin,,,4,4,6,15.32907772,73.89458466,FALSE,0.5,09-03-2021 12:00
716,9,3,2021,Goa,Humpback dolphin,,,4,4,6,15.32509613,73.89234161,FALSE,1,09-03-2021 00:00
716,8,3,2021,Goa,Humpback dolphin,,,4,4,6,15.32382298,73.89151764,FALSE,1.5,08-03-2021 12:00
716,8,3,2021,Goa,Humpback dolphin,,,4,4,6,15.31431389,73.8907547,FALSE,2,08-03-2021 00:00
716,7,3,2021,Goa,Humpback dolphin,,,4,4,6,15.31837749,73.89082336,FALSE,2.5,07-03-2021 12:00
716,7,3,2021,Goa,Humpback dolphin,,,4,4,6,15.3170805,73.88803101,FALSE,3,07-03-2021 00:00
716,6,3,2021,Goa,Humpback dolphin,,,4,4,6,15.31677341,73.88608551,FALSE,3.5,06-03-2021 12:00
716,6,3,2021,Goa,Humpback dolphin,,,4,4,6,15.32251072,73.87975311,FALSE,4,06-03-2021 00:00
716,5,3,2021,Goa,Humpback dolphin,,,4,4,6,15.32508755,73.88011932,FALSE,4.5,05-03-2021 12:00
716,5,3,2021,Goa,Humpback dolphin,,,4,4,6,15.31718349,73.8768158,FALSE,5,05-03-2021 00:00
716,4,3,2021,Goa,Humpback dolphin,,,4,4,6,15.31696224,73.87791443,FALSE,5.5,04-03-2021 12:00
716,4,3,2021,Goa,Humpback dolphin,,,4,4,6,15.30054951,73.88011169,FALSE,6,04-03-2021 00:00
721,2,3,2021,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.24158413,73.92235152,FALSE,0,02-03-2021 00:00
721,1,3,2021,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.20870495,73.92598724,FALSE,0.5,01-03-2021 12:00
721,1,3,2021,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.13393879,73.91552734,FALSE,1,01-03-2021 00:00
725,27,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.33288184,73.89305678,FALSE,0,27-02-2021 00:00
725,26,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.33737469,73.89048767,FALSE,0.5,26-02-2021 12:00
725,26,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.34554005,73.88478088,FALSE,1,26-02-2021 00:00
725,25,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.35177898,73.87781525,FALSE,1.5,25-02-2021 12:00
725,25,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.35630131,73.87346649,FALSE,2,25-02-2021 00:00
725,24,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.35575008,73.87552643,FALSE,2.5,24-02-2021 12:00
725,24,2,2021,Goa,Indo-Pacific finless porpoise,,,2,2,3,15.35314178,73.87422943,FALSE,3,24-02-2021 00:00
737,27,1,2021,Goa,Humpback dolphin,,A,2,0.5,1,15.63489675,73.72113656,FALSE,0,27-01-2021 00:00
737,26,1,2021,Goa,Humpback dolphin,,A,2,0.5,1,15.64346409,73.71917725,FALSE,0.5,26-01-2021 12:00
737,26,1,2021,Goa,Humpback dolphin,,A,2,0.5,1,15.64829826,73.71352386,FALSE,1,26-01-2021 00:00
746,5,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.29145629,73.90796617,FALSE,0,05-01-2021 00:00
746,4,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.29053688,73.90910339,FALSE,0.5,04-01-2021 12:00
746,4,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.29113007,73.90830231,FALSE,1,04-01-2021 00:00
746,3,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28874302,73.9100647,FALSE,1.5,03-01-2021 12:00
746,3,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28533554,73.91066742,FALSE,2,03-01-2021 00:00
746,2,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28591919,73.91057587,FALSE,2.5,02-01-2021 12:00
746,2,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28545094,73.91121674,FALSE,3,02-01-2021 00:00
746,1,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28658104,73.9116745,FALSE,3.5,01-01-2021 12:00
746,1,1,2021,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.28341866,73.91176605,FALSE,4,01-01-2021 00:00
749,31,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.68409935,73.70314405,FALSE,0,31-12-2020 00:00
749,30,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.68121815,73.71042633,FALSE,0.5,30-12-2020 12:00
749,30,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.68061447,73.70859528,FALSE,1,30-12-2020 00:00
749,29,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.6781044,73.71263123,FALSE,1.5,29-12-2020 12:00
749,29,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.67618942,73.71224976,FALSE,2,29-12-2020 00:00
749,28,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.67855453,73.71096802,FALSE,2.5,28-12-2020 12:00
749,28,12,2020,Goa,Humpback dolphin,,A,3,2,3,15.6813345,73.69985962,FALSE,3,28-12-2020 00:00
757,2,11,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.51727409,73.76280262,FALSE,0,02-11-2020 00:00
757,1,11,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.52654934,73.75662994,FALSE,0.5,01-11-2020 12:00
757,1,11,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.53680515,73.74835968,FALSE,1,01-11-2020 00:00
762,18,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.29232184,73.90768202,FALSE,0,18-10-2020 00:00
762,17,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.28866768,73.90977478,FALSE,0.5,17-10-2020 12:00
762,17,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.28271008,73.91181946,FALSE,1,17-10-2020 00:00
762,16,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.27623749,73.91342163,FALSE,1.5,16-10-2020 12:00
762,16,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.26087284,73.91284943,FALSE,2,16-10-2020 00:00
762,15,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.25794125,73.90428162,FALSE,2.5,15-10-2020 12:00
762,15,10,2020,Goa,Indo-Pacific finless porpoise,,C,3,2,3,15.26065826,73.89985657,FALSE,3,15-10-2020 00:00
764,16,10,2020,Goa,Humpback dolphin,,,3,2,4,15.45077049,73.83741661,FALSE,0,16-10-2020 00:00
764,15,10,2020,Goa,Humpback dolphin,,,3,2,4,15.4626894,73.83047485,FALSE,0.5,15-10-2020 12:00
764,15,10,2020,Goa,Humpback dolphin,,,3,2,4,15.47106266,73.82614136,FALSE,1,15-10-2020 00:00
764,14,10,2020,Goa,Humpback dolphin,,,3,2,4,15.47937679,73.82209015,FALSE,1.5,14-10-2020 12:00
764,14,10,2020,Goa,Humpback dolphin,,,3,2,4,15.48611355,73.81879425,FALSE,2,14-10-2020 00:00
764,13,10,2020,Goa,Humpback dolphin,,,3,2,4,15.49192142,73.81705475,FALSE,2.5,13-10-2020 12:00
764,13,10,2020,Goa,Humpback dolphin,,,3,2,4,15.49636078,73.81531525,FALSE,3,13-10-2020 00:00
764,12,10,2020,Goa,Humpback dolphin,,,3,2,4,15.50087261,73.81320953,FALSE,3.5,12-10-2020 12:00
764,12,10,2020,Goa,Humpback dolphin,,,3,2,4,15.50774002,73.81082153,FALSE,4,12-10-2020 00:00
768,24,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.25680625,73.91862734,FALSE,0,24-09-2020 00:00
768,23,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.23804474,73.91959381,FALSE,0.5,23-09-2020 12:00
768,23,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.18050861,73.91432953,FALSE,1,23-09-2020 00:00
768,22,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.14331055,73.90454102,FALSE,1.5,22-09-2020 12:00
768,22,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.17623425,73.87924957,FALSE,2,22-09-2020 00:00
768,21,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.20543194,73.85422516,FALSE,2.5,21-09-2020 12:00
768,21,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.16968727,73.84596252,FALSE,3,21-09-2020 00:00
768,20,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,15.06622791,73.8498764,FALSE,3.5,20-09-2020 12:00
768,20,9,2020,Goa,Indo-Pacific finless porpoise,,,3,2,4,14.91941643,73.79350281,FALSE,4,20-09-2020 00:00
769,24,9,2020,Goa,Humpback dolphin,,,3,3,4,15.21671203,73.92971864,FALSE,0,24-09-2020 00:00
769,23,9,2020,Goa,Humpback dolphin,,,3,3,4,15.18999863,73.92917633,FALSE,0.5,23-09-2020 12:00
769,23,9,2020,Goa,Humpback dolphin,,,3,3,4,15.12988281,73.92140198,FALSE,1,23-09-2020 00:00
769,22,9,2020,Goa,Humpback dolphin,,,3,3,4,15.09266376,73.90737915,FALSE,1.5,22-09-2020 12:00
769,22,9,2020,Goa,Humpback dolphin,,,3,3,4,15.12833691,73.87632751,FALSE,2,22-09-2020 00:00
769,21,9,2020,Goa,Humpback dolphin,,,3,3,4,15.15505981,73.84757233,FALSE,2.5,21-09-2020 12:00
769,21,9,2020,Goa,Humpback dolphin,,,3,3,4,15.1053648,73.83905792,FALSE,3,21-09-2020 00:00
769,20,9,2020,Goa,Humpback dolphin,,,3,3,4,14.99229336,73.84474182,FALSE,3.5,20-09-2020 12:00
769,20,9,2020,Goa,Humpback dolphin,,,3,3,4,14.85361195,73.77019501,FALSE,4,20-09-2020 00:00
774,22,9,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.28818936,73.90816484,FALSE,0,22-09-2020 00:00
774,21,9,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.29434872,73.90388489,FALSE,0.5,21-09-2020 12:00
774,21,9,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.29191208,73.902771,FALSE,1,21-09-2020 00:00
775,22,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.66864207,73.70929059,FALSE,0,22-09-2020 00:00
775,21,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.67303848,73.69822693,FALSE,0.5,21-09-2020 12:00
775,21,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.66843796,73.69617462,FALSE,1,21-09-2020 00:00
777,20,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.29836427,73.90468066,FALSE,0,20-09-2020 00:00
777,19,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.29450226,73.90640259,FALSE,0.5,19-09-2020 12:00
777,19,9,2020,Goa,Indo-Pacific finless porpoise,,C,2,0.5,1,15.29306316,73.90740204,FALSE,1,19-09-2020 00:00
784,1,9,2020,Goa,Humpback dolphin,,A,3,3,5,15.64428018,73.71720394,FALSE,0,01-09-2020 00:00
784,31,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.65152073,73.7191925,FALSE,0.5,31-08-2020 12:00
784,31,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.65534687,73.71136475,FALSE,1,31-08-2020 00:00
784,30,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.66061306,73.71020508,FALSE,1.5,30-08-2020 12:00
784,30,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.6601038,73.70396423,FALSE,2,30-08-2020 00:00
784,29,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.66396236,73.70822906,FALSE,2.5,29-08-2020 12:00
784,29,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.66537762,73.701828,FALSE,3,29-08-2020 00:00
784,28,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.66587734,73.69845581,FALSE,3.5,28-08-2020 12:00
784,28,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.65993214,73.69442749,FALSE,4,28-08-2020 00:00
784,27,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.66846848,73.69117737,FALSE,4.5,27-08-2020 12:00
784,27,8,2020,Goa,Humpback dolphin,,A,3,3,5,15.6819334,73.67862701,FALSE,5,27-08-2020 00:00
793,18,8,2020,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.66715788,73.71019369,FALSE,0,18-08-2020 00:00
793,17,8,2020,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.6724844,73.70195007,FALSE,0.5,17-08-2020 12:00
793,17,8,2020,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.67879581,73.69189453,FALSE,1,17-08-2020 00:00
804,24,7,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.20729813,73.93237319,FALSE,0,24-07-2020 00:00
804,23,7,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.19053364,73.94343567,FALSE,0.5,23-07-2020 12:00
804,23,7,2020,Goa,Humpback dolphin,,C,2,0.5,1,15.18729401,73.94363403,FALSE,1,23-07-2020 00:00
808,10,7,2020,Goa,Humpback dolphin,,,3,3,4,15.00262337,74.02709197,FALSE,0,10-07-2020 00:00
808,9,7,2020,Goa,Humpback dolphin,,,3,3,4,14.98813057,74.03330231,FALSE,0.5,09-07-2020 12:00
808,9,7,2020,Goa,Humpback dolphin,,,3,3,4,14.97640324,74.03230286,FALSE,1,09-07-2020 00:00
808,8,7,2020,Goa,Humpback dolphin,,,3,3,4,14.97102928,74.03395844,FALSE,1.5,08-07-2020 12:00
808,8,7,2020,Goa,Humpback dolphin,,,3,3,4,14.96203136,74.03832245,FALSE,2,08-07-2020 00:00
808,7,7,2020,Goa,Humpback dolphin,,,3,3,4,14.95716858,74.03870392,FALSE,2.5,07-07-2020 12:00
808,7,7,2020,Goa,Humpback dolphin,,,3,3,4,14.95165253,74.03614807,FALSE,3,07-07-2020 00:00
808,6,7,2020,Goa,Humpback dolphin,,,3,3,4,14.94983768,74.02845001,FALSE,3.5,06-07-2020 12:00
808,6,7,2020,Goa,Humpback dolphin,,,3,3,4,14.95217037,74.0178299,FALSE,4,06-07-2020 00:00
820,20,6,2020,Goa,Humpback dolphin,,SA,2,0.5,1,15.55436155,73.75140329,FALSE,0,20-06-2020 00:00
820,19,6,2020,Goa,Humpback dolphin,,SA,2,0.5,1,15.55457878,73.7510376,FALSE,0.5,19-06-2020 12:00
820,19,6,2020,Goa,Humpback dolphin,,SA,2,0.5,1,15.55297279,73.75007629,FALSE,1,19-06-2020 00:00
839,23,5,2020,Goa,Humpback dolphin,M,SA,3,3,5,15.39265426,73.80586261,FALSE,0,23-05-2020 00:00
839,22,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.41868591,73.80329132,FALSE,0.5,22-05-2020 12:00
839,22,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.45971107,73.78630829,FALSE,1,22-05-2020 00:00
839,21,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.48271084,73.77758789,FALSE,1.5,21-05-2020 12:00
839,21,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.49303818,73.76408386,FALSE,2,21-05-2020 00:00
839,20,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.50196743,73.76391602,FALSE,2.5,20-05-2020 12:00
839,20,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.51456833,73.75199127,FALSE,3,20-05-2020 00:00
839,19,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.52633762,73.74324799,FALSE,3.5,19-05-2020 12:00
839,19,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.55741405,73.72584534,FALSE,4,19-05-2020 00:00
839,18,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.59297752,73.71450806,FALSE,4.5,18-05-2020 12:00
839,18,5,2020,Goa,Humpback dolphin,,SA,3,3,5,15.63957882,73.69060516,FALSE,5,18-05-2020 00:00
866,21,4,2020,Goa,Humpback dolphin,,,3,3,5,15.24048571,73.92318463,FALSE,0,21-04-2020 00:00
866,20,4,2020,Goa,Humpback dolphin,,,3,3,5,15.23381901,73.92576599,FALSE,0.5,20-04-2020 12:00
866,20,4,2020,Goa,Humpback dolphin,,,3,3,5,15.15939045,73.91785431,FALSE,1,20-04-2020 00:00
866,19,4,2020,Goa,Humpback dolphin,,,3,3,5,15.11504841,73.92577362,FALSE,1.5,19-04-2020 12:00
866,19,4,2020,Goa,Humpback dolphin,,,3,3,5,15.07076645,73.92150116,FALSE,2,19-04-2020 00:00
866,18,4,2020,Goa,Humpback dolphin,,,3,3,5,15.08543491,73.9253006,FALSE,2.5,18-04-2020 12:00
866,18,4,2020,Goa,Humpback dolphin,,,3,3,5,15.1335144,73.90625763,FALSE,3,18-04-2020 00:00
866,17,4,2020,Goa,Humpback dolphin,,,3,3,5,15.19044304,73.89627075,FALSE,3.5,17-04-2020 12:00
866,17,4,2020,Goa,Humpback dolphin,,,3,3,5,15.22427082,73.87763977,FALSE,4,17-04-2020 00:00
866,16,4,2020,Goa,Humpback dolphin,,,3,3,5,15.22080898,73.87516785,FALSE,4.5,16-04-2020 12:00
866,16,4,2020,Goa,Humpback dolphin,,,3,3,5,15.18330002,73.85970306,FALSE,5,16-04-2020 00:00
942,4,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.29958941,73.90523749,FALSE,0,04-11-2019 00:00
942,3,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.30595112,73.90335846,FALSE,0.5,03-11-2019 12:00
942,3,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.3016367,73.90122986,FALSE,1,03-11-2019 00:00
942,2,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.29678059,73.90390015,FALSE,1.5,02-11-2019 12:00
942,2,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.28982925,73.90627289,FALSE,2,02-11-2019 00:00
942,1,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.28089428,73.90917206,FALSE,2.5,01-11-2019 12:00
942,1,11,2019,Goa,Humpback dolphin,,A,3,3,5,15.24866295,73.91721344,FALSE,3,01-11-2019 00:00
942,31,10,2019,Goa,Humpback dolphin,,A,3,3,5,15.11392593,73.96803284,FALSE,3.5,31-10-2019 12:00
942,31,10,2019,Goa,Humpback dolphin,,A,3,3,5,15.087533,73.98458099,FALSE,4,31-10-2019 00:00
942,30,10,2019,Goa,Humpback dolphin,,A,3,3,5,15.08343887,73.98948669,FALSE,4.5,30-10-2019 12:00
942,30,10,2019,Goa,Humpback dolphin,,A,3,3,5,15.08280182,73.99172974,FALSE,5,30-10-2019 00:00
944,26,9,2019,Goa,Humpback dolphin,,,3,2,4,15.25680625,73.91862734,FALSE,0,26-09-2019 00:00
944,25,9,2019,Goa,Humpback dolphin,,,3,2,4,15.2619257,73.91632843,FALSE,0.5,25-09-2019 12:00
944,25,9,2019,Goa,Humpback dolphin,,,3,2,4,15.2755537,73.9118042,FALSE,1,25-09-2019 00:00
944,24,9,2019,Goa,Humpback dolphin,,,3,2,4,15.2813406,73.90982819,FALSE,1.5,24-09-2019 12:00
944,24,9,2019,Goa,Humpback dolphin,,,3,2,4,15.28681183,73.90721893,FALSE,2,24-09-2019 00:00
944,23,9,2019,Goa,Humpback dolphin,,,3,2,4,15.29089355,73.90619659,FALSE,2.5,23-09-2019 12:00
944,23,9,2019,Goa,Humpback dolphin,,,3,2,4,15.2878809,73.9043045,FALSE,3,23-09-2019 00:00
944,22,9,2019,Goa,Humpback dolphin,,,3,2,4,15.28329086,73.9056778,FALSE,3.5,22-09-2019 12:00
944,22,9,2019,Goa,Humpback dolphin,,,3,2,4,15.27382565,73.90625,FALSE,4,22-09-2019 00:00
946,21,9,2019,Goa,Humpback dolphin,,A,2,1,2,15.27375223,73.91386946,FALSE,0,21-09-2019 00:00
946,20,9,2019,Goa,Humpback dolphin,,A,2,1,2,15.26533222,73.91483307,FALSE,0.5,20-09-2019 12:00
946,20,9,2019,Goa,Humpback dolphin,,A,2,1,2,15.25592613,73.91136932,FALSE,1,20-09-2019 00:00
946,19,9,2019,Goa,Humpback dolphin,,A,2,1,2,15.2503624,73.90790558,FALSE,1.5,19-09-2019 12:00
946,19,9,2019,Goa,Humpback dolphin,,A,2,1,2,15.26097107,73.89817047,FALSE,2,19-09-2019 00:00
956,8,9,2019,Goa,Humpback dolphin,,C,2,0.5,1,15.49811156,73.76646088,FALSE,0,08-09-2019 00:00
956,7,9,2019,Goa,Humpback dolphin,,C,2,0.5,1,15.51037407,73.74795532,FALSE,0.5,07-09-2019 12:00
956,7,9,2019,Goa,Humpback dolphin,,C,2,0.5,1,15.53177834,73.71374512,FALSE,1,07-09-2019 00:00
965,31,8,2019,Goa,Indo-Pacific finless porpoise,,C,2,1,2,15.1791179,73.9396,FALSE,0,31-08-2019 00:00
965,30,8,2019,Goa,Indo-Pacific finless porpoise,,C,2,1,2,15.17060661,73.93070984,FALSE,0.5,30-08-2019 12:00
965,30,8,2019,Goa,Indo-Pacific finless porpoise,,C,2,1,2,15.20075035,73.91300201,FALSE,1,30-08-2019 00:00
965,29,8,2019,Goa,Indo-Pacific finless porpoise,,C,2,1,2,15.20133591,73.91114044,FALSE,1.5,29-08-2019 12:00
965,29,8,2019,Goa,Indo-Pacific finless porpoise,,C,2,1,2,15.1842823,73.8985672,FALSE,2,29-08-2019 00:00
970,30,8,2019,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.35434424,73.88338441,FALSE,0,30-08-2019 00:00
970,29,8,2019,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.35676861,73.88301849,FALSE,0.5,29-08-2019 12:00
970,29,8,2019,Goa,Indo-Pacific finless porpoise,,,2,0.5,1,15.35529137,73.87943268,FALSE,1,29-08-2019 00:00
981,25,8,2019,Goa,Humpback dolphin,,C,2,1,2,15.27895927,73.91207633,FALSE,0,25-08-2019 00:00
981,24,8,2019,Goa,Humpback dolphin,,C,2,1,2,15.27856445,73.91162109,FALSE,0.5,24-08-2019 12:00
981,24,8,2019,Goa,Humpback dolphin,,C,2,1,2,15.27791691,73.91068268,FALSE,1,24-08-2019 00:00
981,23,8,2019,Goa,Humpback dolphin,,C,2,1,2,15.27808475,73.91068268,FALSE,1.5,23-08-2019 12:00
981,23,8,2019,Goa,Humpback dolphin,,C,2,1,2,15.27965927,73.90921783,FALSE,2,23-08-2019 00:00
984,23,8,2019,Goa,Humpback dolphin,,,3,3,4,15.40431162,73.78673036,FALSE,0,23-08-2019 00:00
984,22,8,2019,Goa,Humpback dolphin,,,3,3,4,15.43738461,73.78110504,FALSE,0.5,22-08-2019 12:00
984,22,8,2019,Goa,Humpback dolphin,,,3,3,4,15.46801186,73.76750183,FALSE,1,22-08-2019 00:00
984,21,8,2019,Goa,Humpback dolphin,,,3,3,4,15.49092865,73.76499176,FALSE,1.5,21-08-2019 12:00
984,21,8,2019,Goa,Humpback dolphin,,,3,3,4,15.51720715,73.75496674,FALSE,2,21-08-2019 00:00
